Provider CCN,lat,lng
452107,30.282055,-95.4657401
171339,37.8361501,-96.2942004
191310,29.8010695,-91.5235958
281362,40.4477449,-99.3832659
291300,38.5181819,-118.6283412
320057,35.6677582,-105.970355
13301,30.6974479,-88.0778493
61314,40.5186546,-107.5802156
62017,40.4063177,-104.9712862
144029,40.1175754,-88.2575934
171362,39.3789117,-101.0446605
194085,30.2118556,-92.3719583
241336,48.7678645,-96.9396253
241342,45.315343,-96.4456024
371316,35.7500839,-96.6813966
451343,34.0190559,-98.924405
451355,34.8486471,-100.21218
452018,32.7367249,-97.3393726
452102,33.5765545,-101.896978
501992,47.38267,-122.208177
21312,71.2926476,-156.7789805
53300,36.8840366,-119.8003218
171371,39.3921973,-97.1235717
181311,38.6502549,-84.5742355
181323,37.443161,-86.896957
184015,38.2718178,-85.557581
251309,31.0903968,-91.0682972
261320,39.1856627,-93.8836858
261332,39.376687,-93.493184
361301,41.3002375,-84.7558701
361306,41.2953503,-82.2247958
361327,41.5900818,-84.5953278
361330,39.5473099,-82.428347
361332,39.22133,-83.610009
142006,41.98296,-88.6888057
171325,39.3721547,-99.84554
263301,38.6374922,-90.2652998
171337,39.2025282,-96.3019882
281314,41.1697878,-97.5490124
281333,42.5751498,-99.5381019
281341,42.8229311,-103.0145423
374021,36.1455699,-95.9689248
392047,40.9677777,-76.6053472
442010,35.1291678,-89.8612853
451337,34.1269334,-101.4411458
451347,31.8284628,-99.4256044
151330,40.8168794,-84.9144267
194083,32.781247,-91.941906
181315,37.542938,-84.652784
251305,31.554346,-90.099509
391314,41.633664,-79.6798539
451330,29.3344958,-99.1344601
451366,33.719647,-102.7575539
34023,35.2067563,-111.6066842
141342,37.4648285,-89.2461992
151320,40.4393828,-84.9838301
151322,37.967592,-86.732117
151326,39.6526659,-87.3988267
154052,41.4893639,-87.053761
171318,37.1330432,-96.1880973
171349,39.5657181,-97.6734631
191309,30.7325907,-90.5130721
214013,39.0995738,-77.1992754
224021,41.9364449,-71.2844977
232034,42.4470891,-85.6536825
251307,33.1220867,-88.5588576
251326,31.5941964,-89.8728166
251329,31.1547356,-88.5603448
281316,29.3222017,-81.3399414
41307,35.2196635,-90.7862678
102017,30.1595305,-85.648304
104067,28.5674019,-81.4348243
171324,37.4371149,-100.9866175
171368,37.4415331,-100.0133312
241379,45.9908182,-95.9578332
392036,40.3210505,-79.3946258
451316,30.9422912,-95.910442
451320,29.7525022,-94.6874688
514001,38.3148641,-81.5690686
251324,31.1203752,-90.1557162
261302,37.559685,-90.3029094
261337,38.1958513,-91.170005
281319,40.155788,-97.1749473
281321,41.8345524,-96.4609494
281355,41.1512006,-101.7186646
322002,35.0887726,-106.6379263
454104,33.231,-97.156434
494025,36.8662138,-76.0285833
41311,33.9495578,-93.8805482
151319,38.3602545,-87.5887745
152012,41.6151446,-87.5241296
154011,39.1112884,-84.8824564
191302,30.2828198,-91.8898654
192013,30.2156765,-93.227256
194082,30.2407134,-92.6618605
233300,42.3509891,-83.0543449
241341,45.199873,-96.008803
251331,33.8709077,-89.3183217
281311,40.1020595,-98.9542493
281324,40.3911408,-95.8532711
314020,40.851854,-74.234065
442015,36.0523415,-83.9974135
531305,42.049908,-104.9606981
100271,28.0656462,-82.4212081
171311,39.2475136,-99.2964912
194103,30.449601,-91.1448044
352005,46.8418027,-100.907717
441301,36.3877718,-86.1681024
464007,40.8777188,-111.8955181
112015,33.5788475,-84.3889621
154014,41.2471448,-85.8277858
171351,39.8178486,-97.0457876
171376,37.5158649,-94.8585888
231307,46.7316964,-88.4234819
231329,43.493081,-83.4080634
231334,42.0020404,-83.9370445
451306,30.498798,-99.7783187
451391,28.8964332,-99.1172229
31313,31.3404506,-110.9599775
94001,38.8446713,-76.9917905
102010,26.1191568,-80.1275924
191323,32.453167,-91.4937101
241314,44.931475,-96.065951
451300,34.6443676,-102.7216817
453304,29.7082384,-95.4014271
454064,31.4475243,-100.5099279
454141,26.1635179,-97.6721488
21314,57.0519903,-135.3551988
31305,35.8130314,-110.2019176
171370,39.3577304,-101.7134652
261325,37.5057575,-94.3009368
371307,36.7286868,-102.5180149
394001,40.1316166,-75.3442392
451358,32.7218479,-102.6549052
141318,40.9222574,-90.6581848
154020,41.4634324,-87.3634698
154021,40.5649735,-85.6665243
171363,39.8484434,-96.6354195
184007,38.235613,-85.627229
191322,30.0080737,-92.2970706
261305,40.4820947,-93.0056725
261314,38.6930057,-91.4496614
361309,41.4113736,-84.0867551
361333,41.5396275,-84.1322998
521359,46.5686622,-90.8883105
251318,57.053,-135.33
453313,57.053,-135.33
151318,40.756731,-86.0826193
184009,38.0042915,-84.4423739
144026,41.8908138,-87.7201093
171355,39.0277552,-99.8710117
191315,31.8590111,-92.2752467
191317,32.2531764,-92.7198376
194031,29.9618605,-90.2028352
223302,42.337448,-71.1056343
232038,42.4198301,-82.914852
261301,38.193714,-94.0201356
261316,36.9697766,-93.7099726
281323,41.455672,-97.0605158
451310,43.4457626,-79.7920151
524001,43.0436433,-88.030038
524019,44.6823769,-90.1665441
31307,34.1440347,-114.3089432
52035,33.7636566,-117.9952777
523302,44.187021,-88.4537599
30071,35.759317,-109.0483992
30113,33.8763923,-109.9577256
41319,34.0458181,-94.2788195
142011,42.0553579,-87.8894309
154018,39.8346752,-84.9269066
154019,38.7613434,-85.4012975
191300,30.8312886,-90.6662533
234023,42.6612188,-83.2495134
332006,40.8480084,-73.8440486
334003,44.7166979,-75.4505159
334046,42.6536975,-73.7806027
370172,34.7549073,-95.0833257
371309,36.673413,-96.3255961
374001,36.5736459,-99.5723366
524025,43.7763521,-88.4293323
524026,43.0256503,-88.232283
30084,36.1578359,-109.5825853
154059,40.4067396,-86.8274467
171344,37.408529,-95.7082419
173300,38.9300791,-94.6524616
250127,32.7603148,-89.1324866
251312,33.4907244,-89.7382652
320058,33.1585058,-105.7696915
444021,35.6059999,-87.0589134
450658,31.7256143,-96.1708793
452094,28.8550166,-97.0220391
454133,30.3379973,-97.6773213
521343,42.920316,-89.2113541
171338,33.7865179,-84.4023624
231313,43.8426786,-82.6520155
231317,43.4408044,-85.278512
261317,36.6746656,-93.8722913
281322,41.8431902,-96.7060899
321309,32.2603723,-107.7678531
392031,40.3259292,-78.9209566
492009,37.5906307,-77.4907207
54069,34.1009866,-117.8661473
131308,44.5177124,-116.0494325
151304,39.6221313,-85.4442464
151328,38.85946,-86.5129187
264012,38.7149726,-90.6714711
334013,40.7964761,-73.281526
444005,36.336764,-88.8717041
451311,29.0478738,-95.6917378
452038,30.1896888,-97.8062055
454083,30.0238076,-95.4401857
54114,32.7537242,-117.2019715
100073,26.1866679,-80.1196531
274004,46.5819519,-111.9889821
314026,40.466213,-74.680982
521351,43.5495779,-89.9930399
522008,43.0659412,-89.399383
151316,40.2695974,-86.5112609
171383,37.2452055,-96.9820738
181319,37.7670159,-86.4412209
192008,30.4843906,-90.918597
64007,39.9481162,-105.1481725
231304,46.3529849,-85.5156072
334053,40.8523855,-73.8372738
341327,33.9296213,-78.021616
312019,40.8977754,-74.0739353
50102,33.9270423,-117.439708
144040,42.0428048,-87.8791396
151333,39.621285,-86.8476013
231331,42.9851449,-85.0506967
234021,42.676653,-82.7560052
452060,35.194182,-101.9270551
521305,43.9442903,-90.8141501
524014,44.5230132,-87.9247473
151302,40.4677793,-85.3726904
154064,39.7776059,-86.2732981
291303,40.6405171,-116.9439851
371324,35.4374738,-93.6640885
381303,45.9889888,-123.9116566
524000,43.0467965,-88.0076535
54153,33.8048927,-118.1507908
64001,38.2908993,-104.6308738
151327,39.1256786,-87.4127722
171321,37.2863105,-100.3344025
171326,39.1269442,-100.8629296
182002,37.9992389,-84.4391141
252013,33.4043276,-91.0511456
294009,36.1117624,-115.2216139
442016,36.5854658,-82.256802
34024,33.5810387,-112.189315
54133,33.9278889,-118.0725941
121308,20.7012729,-156.3572643
141312,41.9283209,-89.0633901
151313,41.0639232,-86.1957552
171313,37.9459952,-101.251419
263303,38.7099806,-90.4150949
271305,47.4183152,-105.5824839
281312,41.443098,-97.7338849
433300,43.529379,-96.756134
464015,40.6179743,-111.8967757
102009,27.898031,-82.5190499
291312,37.6227207,-114.5138227
44004,36.1284776,-94.1191562
194044,30.2713278,-92.0459197
331312,42.1644594,-75.1285898
493301,36.8621682,-76.3020325
504009,47.5348759,-122.3667364
33303,33.38155,-111.8446551
171319,39.4791373,-95.7511831
351314,46.4073594,-101.8414645
393055,40.2015722,-74.9295562
34022,32.3163949,-111.0072466
52047,57.053,-135.33
154051,38.3266945,-85.7094418
171333,38.5222202,-98.7783065
232012,43.014301,-83.732699
312024,40.7726244,-74.1866995
361321,39.9932171,-81.1887015
363306,39.77413,-84.1686546
521309,43.9744507,-89.8213075
40051,33.6107603,-91.8170545
40119,35.7676697,-91.6343327
51331,34.6018764,-120.1261802
464013,40.6876999,-111.8727416
60049,40.4632879,-106.8145583
60071,38.7453067,-108.04764
60127,39.8872252,-105.0682537
94004,38.9439293,-77.0779866
100090,29.8630529,-81.3171898
100176,26.8294567,-80.0868409
190065,30.4491379,-91.1531046
190205,30.1524536,-92.0450776
320009,35.0861468,-106.6399527
321302,35.1568359,-103.7219932
490141,38.2181959,-77.4950656
370019,35.411707,-99.4243432
370020,34.7744159,-96.63479
370049,36.1150603,-97.0749713
374012,36.1581377,-95.84952
450055,32.453745,-100.3982409
450087,32.8292376,-97.2135241
450460,30.7760822,-94.4276141
450694,29.2193051,-96.2915027
450840,33.1158928,-96.6730785
450845,31.7804314,-106.4774909
450889,32.8767879,-96.761946
670078,29.5878278,-98.4734862
670095,30.0371754,-95.6061684
151331,38.2045543,-86.1229342
151332,39.3431411,-85.4794413
171332,37.6055088,-99.3016899
180001,39.0776258,-84.4644979
180004,37.1965203,-87.1894114
180010,38.0322261,-84.5232277
180018,38.1811163,-83.442287
180027,36.6067639,-88.3098306
453041,32.7472006,-97.3395238
180048,37.647904,-84.7726726
360013,40.2878723,-84.1804509
360014,39.3279197,-82.1156224
360046,39.511515,-84.7408109
360072,39.717606,-82.5775809
360078,41.175411,-81.2494243
360082,41.5984193,-81.5485098
360109,40.2710019,-81.8477934
360133,39.7698344,-84.2026957
360150,41.1334245,-81.5105512
360155,41.3688774,-81.8309271
360239,39.63834,-84.248158
360263,40.6971707,-84.0875888
360364,41.468939,-81.9818879
454107,29.7083699,-95.4736033
480002,17.7210112,-64.7280952
30077,33.2956419,-110.4178011
50022,33.9772213,-117.3815694
50039,39.7425867,-121.849727
50090,38.28811,-122.46533
50205,34.1275602,-117.8651171
50378,34.2405259,-118.3960912
101305,29.7241868,-84.9931139
161350,42.2655141,-94.7460208
251334,33.3198981,-89.1826394
314027,40.6651865,-74.4216934
320059,36.8052353,-108.6914076
334052,42.9293175,-78.8801957
370173,36.3159883,-95.6293478
392039,40.2501631,-76.9225545
33037,33.3803094,-111.7095773
34013,33.45154,-112.04313
50179,37.5117626,-120.8389503
50526,33.7036377,-117.986656
50636,32.9968688,-117.0566063
50709,34.4722857,-117.2980128
50740,33.9821449,-118.4392262
54077,34.308031,-119.2836927
54095,32.9913251,-117.0749492
60126,40.52139,-105.0085323
120028,20.0232419,-155.6653736
384012,45.505989,-122.7830351
131301,48.7022651,-116.3208346
151306,38.5682995,-86.475328
151312,40.7345768,-86.7778818
171310,39.7713574,-101.8033405
171381,38.9253608,-97.2058861
180143,37.9991882,-84.4390925
181317,36.7932772,-85.3690424
183028,37.7145108,-85.8750888
281344,42.8791337,-100.5381328
282001,41.2407539,-96.03017
490019,38.455683,-78.013588
490066,37.3366689,-76.7410608
490077,38.0225077,-78.4432214
490094,37.5401504,-77.4070141
490144,38.8207582,-77.6424818
510046,37.3628672,-81.1117306
510072,39.6810712,-80.8501977
531307,42.0827825,-104.1936148
40017,36.2365698,-93.1088244
44013,34.7457401,-92.4021156
50110,34.6411375,-120.4395191
60096,39.6433386,-106.382254
100258,26.4370058,-80.1276797
180046,38.2218824,-84.2387462
180069,37.6769029,-82.2966832
190015,30.4658894,-90.4613859
201302,43.8502652,-69.6388632
201315,44.2095554,-70.5324363
250043,32.7570462,-89.1064866
320016,32.7955838,-108.2627556
360051,39.7454533,-84.1856087
360070,40.8121341,-81.3962689
360192,41.5081206,-81.190596
360218,40.0481287,-82.45092
360261,40.8150695,-80.6369031
360351,41.0970955,-81.513524
370032,35.5265714,-97.5843228
450085,33.0897632,-98.5839613
450196,33.6877273,-95.5477831
450210,32.1673525,-94.3468765
450348,31.307036,-96.8943361
450891,33.0439926,-96.8319176
670024,29.9257621,-95.6315018
670067,32.6829476,-97.1168429
670071,32.7477094,-97.1170439
54155,35.3164545,-119.060612
161316,42.9686681,-91.8096325
171373,37.9488038,-95.3916647
201312,44.4126255,-68.9942489
261323,37.8603016,-94.0173493
331302,44.215833,-73.595909
180024,37.5705078,-85.2606561
180092,38.0014637,-84.1954175
241354,46.4452526,-95.1340253
334020,43.1236241,-77.6102982
334061,41.382025,-74.3038039
452103,31.783763,-106.4742236
452117,32.0046413,-102.1348661
40001,36.1817224,-94.5403771
52054,34.1487088,-117.9927157
53310,34.0672495,-118.2864185
53311,38.552912,-121.4552698
54078,34.1416573,-118.0910777
61303,40.2556786,-103.6494746
151311,40.2721616,-86.0422846
151329,39.3052516,-85.2226698
190053,30.2394492,-92.6631571
190251,30.376571,-91.1009545
231337,45.745731,-87.0978798
242005,44.992301,-93.333724
250057,31.5892013,-90.4580392
250095,33.4577643,-90.6501097
252005,30.3699392,-89.1159498
283300,41.2641085,-95.9558648
292008,39.170899,-119.7721896
320013,36.3686698,-105.5762176
320063,32.4416059,-104.2579904
362024,41.1138664,-80.6583559
370089,35.9153216,-94.9555708
371340,36.6912257,-101.4757109
374023,35.5228503,-97.4118591
450605,27.9061911,-97.1446305
450874,32.912343,-96.951678
450634,33.1785587,-97.0922078
450641,33.7776487,-97.7325043
450822,32.9020425,-96.9573714
454111,30.1896888,-97.8062055
670049,32.8750626,-96.7711485
171341,39.8521626,-95.5309723
180049,37.7309126,-84.2924636
180070,37.4730561,-86.289171
181318,36.7000713,-86.5765054
340087,35.6633499,-82.0282827
360041,41.3818498,-81.7313889
360132,39.415506,-84.57263
361303,41.0358733,-82.014487
361329,40.8404465,-83.2803686
490023,38.711797,-77.8088512
490075,36.5776731,-79.4055025
510031,38.3540037,-81.633054
510091,38.3436574,-81.6301801
250126,34.624677,-89.9564596
490033,38.9302935,-78.1986071
490037,37.4756558,-75.8631267
60124,39.7170565,-105.1292035
490079,36.6984746,-79.8654509
490111,36.9546599,-81.0971949
490116,37.0683263,-80.7571327
490117,37.1238621,-81.4891016
490126,37.7919344,-79.8809581
510007,38.4322962,-82.4013126
510024,39.663925,-79.9467491
510070,37.787635,-81.2017897
121305,20.8265604,-156.917072
50204,34.5828766,-118.1448173
50701,33.5917132,-117.2376587
90008,38.8358125,-76.9850259
100299,27.390913,-82.435731
102020,30.4617513,-84.2528205
110209,31.1958888,-83.7951611
112011,32.0278294,-81.1001261
290021,36.1633772,-115.1665905
290046,36.0900057,-115.2402308
310032,39.44534,-75.0584681
310054,40.8117527,-74.2037167
194022,31.2920452,-92.5050187
310070,40.5015232,-74.4594521
310083,40.7545333,-74.2138513
310111,40.2379657,-74.3119442
331304,42.1468376,-74.6422594
334021,43.1004104,-75.2605757
340148,36.0797856,-80.2949141
390032,40.619025,-79.7368328
390052,41.0331444,-78.4494392
390090,40.4622278,-79.9459186
390093,41.1927583,-79.397693
514008,38.4195541,-82.436597
390133,40.5735548,-75.472068
390146,41.8431944,-79.1553824
390163,40.8085788,-79.5614577
390179,39.9715912,-75.6019298
390184,40.0230614,-79.586714
390198,42.0742902,-80.0922523
390199,40.961282,-78.999735
390226,48.8689714,2.310116
390263,40.5735548,-75.472068
390326,40.6491651,-75.2884632
390327,39.9252083,-76.7204547
390329,40.1529948,-75.344529
454129,30.6148893,-97.6806285
490041,37.144227,-76.51176
490057,36.8647397,-76.0265208
490060,37.094585,-81.8199682
490089,36.9942146,-79.890319
490115,36.670677,-80.9239277
510048,37.8466988,-81.9957126
521335,44.9607972,-92.7175678
40002,35.4621303,-93.4442736
40007,34.7502877,-92.3393435
40039,36.0516946,-90.4985428
40067,33.2739724,-93.2380134
40088,33.2184706,-92.6705605
50118,37.8015068,-121.1974112
50243,33.8385716,-116.5434838
50329,33.8727795,-117.5683133
50581,33.8597946,-118.1484742
450888,32.9395247,-97.1280558
60014,39.7466017,-104.9666911
151334,38.704631,-85.7862604
180053,40.4234793,-79.837895
180066,36.8162622,-86.8814799
180130,38.2375702,-85.6395549
190151,32.4632943,-91.7487101
250002,34.8018523,-88.2085301
250031,32.3744933,-90.8247936
250077,31.6733798,-88.6343448
281301,40.5243546,-97.5877126
193044,30.4839924,-90.4844663
283301,41.260315,-96.0413444
291313,39.4766121,-118.7662421
314013,40.2472252,-74.8109676
320017,35.1319202,-106.5906893
320018,32.2913979,-106.7371384
320074,35.2073498,-106.6771211
340020,35.4689268,-79.1867232
360008,38.7461239,-82.9872907
360087,41.487326,-81.7074594
360096,40.6218488,-80.5861388
452088,32.7362105,-97.3432897
370016,36.3903339,-97.8875627
370025,35.7543814,-95.4067995
370030,36.7979196,-97.2999387
370047,34.1890078,-97.1409012
370212,35.3855665,-97.5199016
370237,36.0428053,-95.8881542
390050,40.4574469,-80.0032706
390062,40.3378366,-78.3889305
390125,41.5767454,-75.26012
390322,40.1129188,-74.9627968
450872,32.6801858,-97.1175317
450007,30.043832,-99.1524479
450108,29.1598233,-98.1742698
450144,32.337978,-102.5472807
450148,32.3321172,-97.4386255
450422,32.8041945,-96.794712
450825,26.262707,-98.1983248
450831,29.6592742,-95.1775272
450834,30.6505486,-96.2976892
450855,26.2625297,-97.654811
450860,29.6051324,-95.6361437
450864,32.3295556,-95.2986526
450890,33.0133231,-96.790729
450893,33.1767031,-97.087234
670005,30.0477861,-95.2586217
670008,29.5340429,-95.1260246
670034,30.561052,-97.6854836
670043,30.5321716,-97.8117102
670061,27.6863586,-97.3753236
670085,32.9305573,-97.3104814
670087,30.52337,-97.8197174
670090,32.6030305,-96.812489
670103,32.8999571,-97.3136795
670110,32.9856089,-96.8985178
670112,29.5907703,-98.590389
31300,33.9782824,-112.7391411
40011,35.0545456,-93.388009
43032,36.1090302,-94.1547355
50534,33.7061109,-116.2353527
50570,33.7151719,-117.9370124
50589,33.8870822,-117.843323
50775,33.4806133,-117.1066202
54096,38.5497429,-121.4144926
450292,32.5921005,-96.3182415
60112,39.529099,-104.871212
60113,39.576102,-104.985752
80001,39.7509718,-75.5500504
151317,39.0575061,-87.1622344
182004,39.0776258,-84.4644979
190007,31.7528451,-93.07908
250009,34.9359588,-88.5595513
290022,36.1135494,-115.1254356
290032,39.5411157,-119.6973597
290041,36.1810507,-115.3174141
310015,40.7896261,-74.4655683
310021,40.2166342,-74.741205
310051,40.7137226,-74.3529739
310058,40.9568915,-74.0630834
320011,35.9972875,-106.0883593
360080,40.0985195,-80.7203156
370026,36.393855,-97.87094
370214,57.053,-135.33
380027,43.2416862,-123.3668392
390002,40.3510349,-79.8490186
390036,40.7121314,-80.3211307
390037,40.542729,-80.1780136
390063,42.1345666,-80.0864975
390096,40.3754426,-75.9784354
390142,40.0376371,-75.1435732
390147,40.181655,-79.9113036
390173,40.6075222,-79.1566135
390204,40.0588411,-75.0421637
390278,40.1526862,-75.4170304
390324,40.2161965,-75.5533254
450400,31.6738237,-96.4798412
450411,32.3899783,-98.770147
450604,30.2630287,-98.8808225
450747,31.7325094,-95.6271991
450833,32.3068194,-96.6413001
450865,30.2269045,-97.8915626
490001,36.931716,-82.6433645
490004,38.4050666,-78.8552715
490005,39.1940258,-78.1934574
490053,36.7228461,-81.9118729
490107,38.9626797,-77.363936
490122,38.7397196,-77.0771323
490140,38.4151022,-77.4074155
490143,37.2508734,-76.6686136
510023,40.39556,-80.527957
510029,38.3537096,-81.72605
510038,39.0375695,-80.4681084
510047,39.4824518,-80.165447
510071,37.255212,-81.23516
510086,37.4391112,-81.5878344
670041,30.5670699,-97.6512507
50067,37.757078,-120.86109
50091,33.9892173,-118.2245406
50124,34.2044971,-118.2157467
50128,33.1856484,-117.2904359
50145,36.5785609,-121.9134061
50153,37.3277552,-121.9383789
50169,33.9690304,-118.0490717
50234,32.694447,-117.1686765
50272,34.0363829,-117.2052706
50289,37.6801347,-122.4740564
50315,35.3829347,-118.9705331
50380,37.2517475,-121.9466889
50390,33.7503708,-116.9601303
50394,34.274182,-119.2577437
50426,33.8254515,-117.9950057
50481,34.2029255,-118.6287791
50549,34.2067796,-118.8830898
50568,36.9436375,-120.0441343
312018,40.5189218,-74.2805577
50586,34.0255642,-117.686109
50641,34.0237682,-118.1841496
50663,34.0192887,-118.1866586
50684,33.7189772,-117.1681518
50704,34.2202962,-118.456665
50745,33.788633,-117.8258852
50755,34.1602807,-118.4495134
50757,32.7766415,-117.0573188
50764,40.5853911,-122.387757
50776,33.8069502,-118.1928532
90005,38.9367111,-77.1085964
180005,37.660761,-82.7865147
180009,38.4703708,-82.6348951
180021,36.7626902,-83.7077084
180132,37.0854808,-84.6201131
190044,34.0522342,-118.2436849
190118,32.0353149,-93.7082124
190145,31.6832235,-92.1337292
190278,32.4974272,-93.7468416
250017,33.8967928,-88.9992518
250027,33.1245793,-89.0367406
281359,41.5516228,-96.1444142
290003,36.1327154,-115.1358324
290047,36.0723796,-115.2949636
310081,39.8440752,-75.1499465
320089,35.3087363,-106.6800329
360016,39.2059813,-84.3810305
360036,40.820911,-81.9314013
360081,41.6354496,-83.4841539
360086,39.9189585,-83.7695812
360089,41.1037988,-83.2164181
360107,41.2880045,-82.8817254
360144,41.4478921,-81.5372899
360172,41.4359394,-82.2372774
360211,40.3681352,-80.6579161
360276,40.9944354,-80.6601313
360362,39.2535276,-84.4133789
390028,40.4362085,-79.9856207
390219,40.3209181,-79.3939014
390223,39.055819,-94.567282
390272,40.1591977,-75.3672376
390304,40.0289234,-75.2093574
390307,41.3307168,-80.4183078
450080,33.1756887,-94.9715384
450194,31.9602405,-95.270566
450674,29.692992,-95.4020644
521314,45.1019108,-91.5015981
50009,38.324482,-122.2971094
50077,32.7515656,-117.16039
50112,34.0270998,-118.4863064
50224,33.625061,-117.9304162
50283,37.677353,-121.7819608
50296,36.8338985,-121.3861055
50300,34.5416631,-117.2657745
50360,37.9473603,-122.5360275
50397,36.1521337,-120.3410283
50424,32.8970357,-117.2427735
50543,33.651829,-117.91198
50580,33.847533,-118.038414
50588,34.097533,-117.8345314
50597,34.1327654,-117.8713435
50668,37.7490717,-122.4568765
50724,35.3847081,-119.0399171
50781,38.3970312,-122.8190115
60004,39.9645491,-104.7685472
60006,38.4800204,-107.8689388
60044,40.2597187,-103.795364
60100,39.6900876,-104.8319639
60107,39.7394694,-104.9423077
60114,39.5486133,-104.7710383
90006,38.9437638,-76.9915731
120006,21.3808543,-157.7577795
120007,21.3221545,-157.8567384
120014,21.9854096,-159.3644875
221303,42.5850878,-72.2086842
290049,39.52552,-119.7952114
310008,40.882908,-74.0104873
310022,39.842679,-74.9277553
310025,40.6682074,-74.1134884
310029,39.9279261,-75.0949231
310057,39.9860186,-74.7949847
310086,39.9265217,-75.0175774
320038,35.5073833,-108.7271284
320084,34.169133,-103.361978
370034,34.9367218,-95.7503891
370149,35.3628951,-96.9375193
370211,35.4850381,-97.7634018
370216,36.0638336,-96.004105
370218,36.033245,-95.858022
390013,40.9860895,-76.8817793
390035,40.4385249,-75.3488698
390091,41.361236,-79.700205
390101,39.9671485,-76.6927025
390102,40.4891376,-79.8961109
390114,40.4368081,-79.9608872
390139,40.0194867,-75.3212663
390145,40.3006156,-79.5547877
390160,40.2460974,-80.1901219
390178,41.4116748,-80.3723025
390185,40.949312,-75.9641041
390194,40.8328094,-75.7261231
390217,40.1455885,-79.5493678
390222,39.9127147,-75.4308901
390237,41.4125905,-75.6536298
390258,40.2025856,-74.9251811
390267,40.428583,-79.7479881
390328,40.4366089,-79.7604903
440228,35.2069494,-89.8005604
450090,33.6463557,-97.162916
450092,28.713229,-100.455679
450154,29.3750182,-100.8926039
450187,30.145807,-96.399251
450241,33.2254357,-98.1698789
450347,30.6986202,-95.5590363
450389,32.16988,-95.844688
450498,32.7539698,-98.8870725
450654,26.3797874,-98.8203046
450672,32.7358538,-97.3454149
450749,30.9567928,-95.381025
450755,33.5652159,-102.3678764
380047,44.0679885,-121.2694821
450766,32.8106928,-96.83689
450780,29.5269961,-98.5950259
450804,29.6906486,-95.4172525
450851,32.7890159,-96.7814677
450880,32.7369557,-97.3490395
490090,37.3025074,-78.4039519
490110,37.2371099,-80.437641
490118,37.6040442,-77.5400613
670006,30.2956468,-97.8252555
670045,32.8632617,-97.1853401
670055,29.6162229,-98.4743864
670102,29.7705393,-95.2004437
670106,29.5775464,-95.3901924
20008,58.3290164,-134.4649167
30001,33.5027819,-112.1707791
30012,34.5593433,-112.4811126
30038,33.4886967,-111.9229987
30061,33.6033555,-112.2838546
30087,33.5811898,-111.8830097
30092,33.6660046,-112.1160087
30093,33.6605033,-112.3730641
30111,32.1748144,-110.9283103
30117,35.0021069,-114.5966403
30120,33.3138503,-111.6880578
30123,33.6709813,-111.9222952
40022,36.1801397,-94.1368229
40027,36.3429502,-92.3944185
40036,34.7836465,-92.2230215
40069,35.942244,-89.9188352
40154,35.0564394,-92.4192706
50551,33.8045254,-118.0669994
50689,37.7759705,-121.9582426
60065,39.8635551,-104.9857089
60116,39.9702371,-105.0860294
60117,37.2480706,-107.8708827
60125,39.4059634,-104.8850727
80009,38.9065382,-75.4332256
100287,26.7248892,-80.0521826
130003,46.4166818,-117.0244103
130025,43.8259811,-111.7704741
150006,37.09024,-95.712891
150007,40.4468404,-86.1261676
150008,41.6348372,-87.4475437
150009,38.282244,-85.749279
150011,40.5645967,-85.665461
150018,41.6796028,-85.993207
150026,41.5635169,-85.8303859
150035,41.5519314,-87.0501984
150047,41.0781264,-85.1493375
150048,39.8452984,-84.8866755
150051,39.1600593,-86.540383
150059,40.0457603,-86.0234447
150069,38.7926212,-85.3640923
150076,41.3335307,-86.331972
150086,39.111381,-84.8834278
150091,40.9047133,-85.4878255
154047,41.3568901,-86.3278932
190039,29.8920731,-90.0944039
190114,32.7938499,-93.0626675
190128,30.3873119,-91.038753
190176,29.9557828,-90.0762827
190236,32.5582296,-93.7182413
190256,30.2917431,-89.7708538
190266,30.38026,-91.094277
190274,30.0245345,-90.2706607
250012,34.7871013,-89.4167986
250049,31.1474118,-90.4617111
250093,33.7487013,-90.7084495
250104,32.3717269,-88.6991579
250123,30.4441133,-89.0932131
364042,40.4014774,-81.3365567
250124,31.8711038,-89.7291859
260176,38.584225,-90.4518124
261309,40.0675981,-93.5817223
270003,46.5830613,-111.9975374
270012,47.4911874,-111.2594192
270089,45.2603889,-111.3013901
310061,40.0461744,-74.8803127
320005,36.7280583,-108.2186856
370083,34.2312997,-95.6148306
370097,34.594162,-98.4625412
370112,35.4645752,-94.7882545
370153,35.8502887,-99.4117197
370166,35.9610964,-95.3926399
370178,35.8086189,-94.6278561
370192,35.5640391,-97.5665778
370229,35.2462623,-96.6985528
370236,35.6444304,-97.4183639
380001,45.5874991,-121.1636182
380002,42.4207757,-123.3429449
380005,42.206032,-122.7250341
380014,44.6034591,-123.2522802
534004,42.8346803,-106.2938658
390012,40.2504115,-75.2714216
390016,41.0133965,-80.3536845
390057,40.3632632,-75.3254721
390086,41.11492,-78.7751509
390119,41.4104922,-75.6509934
390314,40.6731881,-75.3658261
420089,32.8213794,-79.850751
430005,44.9111282,-97.1206301
430012,42.8732829,-97.4077838
430015,44.3605019,-100.3421061
430089,42.5055175,-96.4962584
430097,45.4631075,-98.4455083
450002,31.7699879,-106.5007988
450162,33.5496234,-101.8693078
450193,29.7077057,-95.4006224
