CON,Urban,Provider Type,Type of Control,FTE - Employees on Payroll,Number of Beds,Total Discharges (V + XVIII + XIX + Unknown),Cost of Charity Care,Cost of Uncompensated Care,Total Costs,Total fixed Assets,Total Long Term Liabilities,Inpatient Revenue,Outpatient Revenue,Gross Revenue,Inpatient %,Outpatient %,Charity %,Uncompensated %
0.0,1.0,1,2,1115.75,184.0,12135.0,413155.0,4074348.0,203538811.0,54301258.0,883806.0,382643518.0,441417304.0,824060822.0,0.4643389271574908,0.5356610728425092,0.0005013646917435907,0.0005013646917435907
0.0,1.0,1,2,601.34,86.0,7920.0,239073.0,2153371.0,125687681.0,59646000.0,770000.0,256696604.0,250408510.0,507105114.0,0.5061999907182951,0.49380000928170487,0.0004714466358152326,0.0004714466358152326
0.0,1.0,5,2,682.78,134.0,9210.0,2149906.0,4545581.0,145867868.0,92282216.0,123639151.0,265749743.0,161759173.0,427508916.0,0.6216238610565025,0.3783761389434975,0.005028914999283898,0.005028914999283898
1.0,2.0,1,9,1255.71,268.0,8136.0,4814392.0,9741204.0,103727446.0,67107191.0,66562048.0,139183523.0,182434190.0,321617713.0,0.43276075096025574,0.5672392490397443,0.014969299902956526,0.014969299902956526
1.0,2.0,1,4,259.96,59.0,1964.0,8176.0,2445087.0,42557012.0,31459410.0,-345143131.0,69703418.0,152697482.0,222400900.0,0.3134133809710302,0.6865866190289698,3.6762441159185956e-05,3.6762441159185956e-05
1.0,1.0,1,1,474.57,82.0,3641.0,2271683.0,5928809.0,112992355.0,23365165.0,258841295.0,333892743.0,357377472.0,691270215.0,0.4830133510091998,0.5169866489908003,0.003286244583820236,0.003286244583820236
1.0,1.0,1,4,1386.65,301.0,20302.0,8209455.0,11850525.0,316123873.0,158656636.0,86868686.0,2279879294.0,1068215463.0,3348094757.0,0.6809482584784562,0.3190517415215438,0.0024519780937609825,0.0024519780937609825
1.0,1.0,1,1,697.76,136.0,7811.0,1956677.0,6057347.0,162462329.0,81878724.0,325361560.0,742141601.0,500585779.0,1242727380.0,0.597187776614369,0.40281222338563105,0.00157450220498079,0.00157450220498079
1.0,1.0,1,2,1617.68,170.0,8357.0,2718175.0,5688192.0,191105534.0,144922158.0,125468383.0,304946506.0,488541300.0,793487806.0,0.3843115214803944,0.6156884785196056,0.0034256039972465563,0.0034256039972465563
1.0,1.0,1,2,2982.41,365.0,22190.0,4774662.0,21345557.0,542416628.0,345951274.0,70455733.0,1218977299.0,975123895.0,2194101194.0,0.5555702272681959,0.4444297727318041,0.0021761357284052416,0.0021761357284052416
1.0,1.0,5,2,2072.33,329.0,13688.0,4758145.0,22537997.0,300980086.0,118327355.0,18671307.0,724868163.0,819145213.0,1544013376.0,0.46947013171471386,0.5305298682852861,0.0030816734323420784,0.0030816734323420784
1.0,1.0,2,1,245.32,60.0,3984.0,62581.0,907239.0,78948784.0,41828997.0,195414.0,223280806.0,108068977.0,331349783.0,0.6738522777303283,0.32614772226967176,0.00018886688089365673,0.00018886688089365673
1.0,2.0,1,2,600.28,81.0,4483.0,1161808.0,7440349.0,71366709.0,62552227.0,28252000.0,110144743.0,229375755.0,339520498.0,0.3244126456247128,0.6755873543752873,0.0034219082701746036,0.0034219082701746036
1.0,1.0,1,4,257.94,55.0,1601.0,30105.0,972835.0,50502428.0,1116012.0,2978522.0,155760485.0,60958072.0,216718557.0,0.7187224165579877,0.2812775834420123,0.00013891288506502928,0.00013891288506502928
1.0,1.0,1,9,1512.27,189.0,8865.0,781727.0,10750459.0,160412256.0,88566462.0,76479338.0,354811737.0,556932912.0,911744649.0,0.38915691733333113,0.6108430826666689,0.0008573968609055144,0.0008573968609055144
1.0,2.0,1,8,118.69,34.0,987.0,57957.0,1430550.0,9879920.0,3166143.0,211532.0,13299004.0,29857309.0,43156313.0,0.3081589476839692,0.6918410523160308,0.001342955316873339,0.001342955316873339
1.0,1.0,2,5,1506.96,99.0,6620.0,1506766.0,4301008.0,210877163.0,98720680.0,80093050.0,359222284.0,699635697.0,1058857981.0,0.3392544519150203,0.6607455480849797,0.0014230104764162892,0.0014230104764162892
0.0,1.0,1,2,101.0,30.0,1461.0,452841.0,497992.0,8192818.0,4029930.0,117770.0,12754447.0,4109609.0,16864056.0,0.756309573450183,0.24369042654981696,0.02685243692264779,0.02685243692264779
0.0,1.0,5,2,526.34,157.0,2203.0,394342.0,3141282.0,50089829.0,37805695.0,74200228.0,42493139.0,86938903.0,129432042.0,0.32830463263493903,0.671695367365061,0.003046710798242679,0.003046710798242679
0.0,2.0,1,2,699.8,109.0,5023.0,455362.0,3685110.0,116258607.0,36517714.0,25262477.0,113162230.0,299055882.0,412218112.0,0.27452027629489506,0.7254797237051049,0.0011046627664919294,0.0011046627664919294
0.0,2.0,1,2,365.19,49.0,2153.0,93299.0,1459731.0,45415327.0,10862313.0,12757183.0,35494022.0,100291120.0,135785142.0,0.2613984231058211,0.7386015768941789,0.0006871075776464556,0.0006871075776464556
0.0,1.0,1,2,845.5,146.0,6443.0,2006808.0,3183604.0,149755778.0,23024096.0,68637469.0,833512843.0,809959184.0,1643472027.0,0.5071658229081619,0.492834177091838,0.0012210782824598693,0.0012210782824598693
0.0,1.0,1,4,703.0,145.0,6042.0,2512229.0,9339630.0,150708120.0,32970057.0,40233859.0,466689456.0,578595105.0,1045284561.0,0.44647120354817904,0.553528796451821,0.0024033924289445234,0.0024033924289445234
0.0,1.0,1,1,1037.45,195.0,12292.0,110900.0,2395762.0,182079853.0,63763474.0,18461938.0,339576172.0,260241344.0,599817516.0,0.5661324701961521,0.43386752980384785,0.00018488956564582885,0.00018488956564582885
0.0,1.0,5,2,1699.92,367.0,15388.0,1885412.0,3873177.0,277182677.0,249818318.0,898442.0,894791128.0,1104678080.0,1999469208.0,0.44751433251379186,0.5524856674862082,0.0009429562568187347,0.0009429562568187347
0.0,1.0,5,4,2940.36,389.0,17343.0,204315.0,9091885.0,292135615.0,161364474.0,78824986.0,529582438.0,772100748.0,1301683186.0,0.4068443410008063,0.5931556589991936,0.0001569621565350695,0.0001569621565350695
0.0,1.0,1,2,391.08,111.0,2830.0,3563.0,799638.0,63825180.0,24085901.0,2061085.0,193973188.0,212517817.0,406491005.0,0.4771893734770343,0.5228106265229657,8.765261607695354e-06,8.765261607695354e-06
0.0,1.0,1,2,266.6,47.0,1489.0,636997.0,1260120.0,44271615.0,9942492.0,-10188.0,26030389.0,182310400.0,208340789.0,0.12494139589727675,0.8750586041027233,0.003057476181488398,0.003057476181488398
0.0,2.0,1,2,437.47,107.0,2992.0,223584.0,1772184.0,59951501.0,23855911.0,28285399.0,42462928.0,104840838.0,147303766.0,0.2882677690670855,0.7117322309329145,0.0015178430672302024,0.0015178430672302024
0.0,1.0,1,1,1555.72,292.0,14271.0,4261643.0,8824052.0,258309674.0,56210893.0,63494885.0,940410557.0,663457939.0,1603868496.0,0.5863389419677211,0.413661058032279,0.0026571025059899923,0.0026571025059899923
0.0,1.0,1,2,406.24,87.0,2718.0,239582.0,1081541.0,61969057.0,53624029.0,40587331.0,78949358.0,113812061.0,192761419.0,0.40957033004618004,0.59042966995382,0.0012428939423816962,0.0012428939423816962
0.0,1.0,5,2,8672.26,1181.0,51490.0,12406596.0,19073596.0,1326696196.0,778706303.0,6073219.0,9515103009.0,4069076962.0,13584179971.0,0.7004547222808581,0.2995452777191419,0.000913312104704594,0.000913312104704594
0.0,1.0,1,2,1531.0,217.0,13602.0,818170.0,1690395.0,248622428.0,123780345.0,198949384.0,490865593.0,686362118.0,1177227711.0,0.4169674128576472,0.5830325871423527,0.0006949972315084248,0.0006949972315084248
0.0,1.0,1,2,1669.26,295.0,14744.0,938049.0,4223684.0,252659563.0,125825515.0,62826924.0,502287660.0,619369788.0,1121657448.0,0.4478084292986391,0.5521915707013608,0.0008363061304256592,0.0008363061304256592
1.0,2.0,1,9,1486.15,167.0,8050.0,3268426.0,17190027.0,150984519.0,113071645.0,197845196.0,247707923.0,546130006.0,793837929.0,0.3120384072754478,0.6879615927245523,0.004117245952353582,0.004117245952353582
1.0,1.0,5,2,1526.05,316.0,12428.0,5791171.0,25484742.0,318784647.0,143686035.0,121044265.0,533695005.0,576768350.0,1110463355.0,0.48060568824443556,0.5193943117555644,0.005215094198223227,0.005215094198223227
0.0,2.0,1,11,136.62,32.0,470.0,992143.0,4007685.0,24856517.0,30062235.0,24669850.0,7198502.0,27156177.0,34354679.0,0.20953483512391427,0.7904651648760858,0.02887941406758596,0.02887941406758596
0.0,1.0,5,2,201.64,31.0,1518.0,5826455.0,6985186.0,31549091.0,8471629.0,291447.0,39318592.0,102932458.0,142251050.0,0.27640282444312364,0.7235971755568764,0.04095895952964846,0.04095895952964846
1.0,1.0,1,2,474.12,42.0,3012.0,149444.0,3999977.0,89163606.0,65697012.0,44789407.0,77725672.0,152926967.0,230652639.0,0.33698149883297024,0.6630185011670298,0.0006479180149332694,0.0006479180149332694
1.0,2.0,1,11,383.75,48.0,3044.0,769456.0,3612748.0,67423496.0,28710709.0,8372612.0,83858990.0,133634254.0,217493244.0,0.3855705513317002,0.6144294486682997,0.0035378386282196427,0.0035378386282196427
1.0,1.0,1,2,2413.09,208.0,10995.0,4948121.0,8304414.0,423667046.0,182789479.0,80949680.0,429351233.0,902046961.0,1331398194.0,0.32248145966765523,0.6775185403323448,0.003716484686774331,0.003716484686774331
1.0,1.0,1,1,1273.89,166.0,8142.0,1465765.0,7878140.0,211077197.0,88582791.0,11350295.0,301780342.0,478693194.0,780473536.0,0.38666313216288223,0.6133368678371178,0.001878045740682231,0.001878045740682231
1.0,2.0,5,2,1659.82,232.0,12097.0,224693.0,6882108.0,259139838.0,286204000.0,247984000.0,324926013.0,522023813.0,846949826.0,0.3836425760125252,0.6163574239874748,0.00026529670719833173,0.00026529670719833173
1.0,2.0,1,2,605.95,90.0,2780.0,451799.0,6657542.0,69855900.0,33391572.0,17939786.0,44267378.0,151731788.0,195999166.0,0.22585493042353047,0.7741450695764696,0.0023051067472399348,0.0023051067472399348
1.0,1.0,5,2,1378.52,229.0,11193.0,279308.0,6887414.0,206997173.0,139294950.0,213671073.0,341312969.0,337750193.0,679063162.0,0.5026233023666803,0.4973766976333197,0.00041131372695490145,0.00041131372695490145
0.0,2.0,5,2,2028.78,142.0,5910.0,953778.0,4339357.0,253717005.0,111168313.0,10546109.0,178566647.0,789473320.0,968039967.0,0.18446206054217595,0.815537939457824,0.0009852671713088475,0.0009852671713088475
0.0,2.0,1,2,368.37,40.0,2297.0,520139.0,1344030.0,71432623.0,63944459.0,45584006.0,39632720.0,126666396.0,166299116.0,0.2383218922222052,0.7616781077777948,0.0031277315990062148,0.0031277315990062148
0.0,1.0,1,2,916.57,168.0,8899.0,1573402.0,5031415.0,148834377.0,90642561.0,45201499.0,339032934.0,199595416.0,538628350.0,0.6294375964428905,0.37056240355710945,0.002921127341329137,0.002921127341329137
0.0,1.0,1,1,259.08,102.0,3326.0,759698.0,2442524.0,54624473.0,27319246.0,20135222.0,43298942.0,102062544.0,145361486.0,0.2978707991468937,0.7021292008531063,0.005226267430975492,0.005226267430975492
0.0,1.0,1,2,661.85,120.0,4714.0,706114.0,2554832.0,163042246.0,82366183.0,121749.0,178571036.0,380133298.0,558704334.0,0.31961634290812574,0.6803836570918743,0.0012638419948251198,0.0012638419948251198
0.0,1.0,1,1,992.91,58.0,2540.0,1335925.0,3447466.0,120180663.0,98381256.0,76879929.0,79658243.0,385429528.0,465087771.0,0.17127572034139768,0.8287242796586023,0.0028724148070536993,0.0028724148070536993
0.0,2.0,1,2,423.13,45.0,2987.0,573611.0,2834765.0,99946252.0,60022353.0,56722529.0,63030649.0,246459420.0,309490069.0,0.20365968188788636,0.7963403181121136,0.0018534068051146416,0.0018534068051146416
0.0,1.0,1,2,572.07,136.0,5609.0,1648724.0,2867617.0,110872089.0,41586816.0,182121.0,145625781.0,303766465.0,449392246.0,0.32405049774712846,0.6759495022528715,0.0036687860430951896,0.0036687860430951896
0.0,1.0,1,2,1123.78,208.0,3060.0,196022.0,1173311.0,70971587.0,214435097.0,374451296.0,133182940.0,46669772.0,179852712.0,0.7405111578189603,0.2594888421810398,0.001089902942358745,0.001089902942358745
0.0,1.0,1,2,2701.97,161.0,8398.0,1421397.0,7340489.0,245036749.0,197658269.0,121637444.0,273883345.0,763440228.0,1037323573.0,0.264028845124876,0.735971154875124,0.0013702542167139202,0.0013702542167139202
0.0,2.0,1,1,299.69,43.0,2216.0,1037834.0,2704095.0,47450579.0,33919820.0,4932283.0,47163498.0,128445807.0,175609305.0,0.2685706090574187,0.7314293909425813,0.005909903236619495,0.005909903236619495
0.0,1.0,1,3,383.0,55.0,2265.0,1060959.0,1849994.0,66567880.0,108691449.0,61175.0,71261976.0,228140860.0,299402836.0,0.23801369737192468,0.7619863026280753,0.003543583668659705,0.003543583668659705
0.0,1.0,1,2,305.12,58.0,2880.0,155985.0,902520.0,81935325.0,81648568.0,103477048.0,106324733.0,158524353.0,264849086.0,0.40145403031521126,0.5985459696847887,0.0005889580453375626,0.0005889580453375626
0.0,1.0,1,2,2479.07,182.0,7921.0,24697.0,5691384.0,285009438.0,258321430.0,258318284.0,340216200.0,925848568.0,1266064768.0,0.2687194277883894,0.7312805722116106,1.95069009297319e-05,1.95069009297319e-05
0.0,2.0,1,2,607.58,72.0,1784.0,1192090.0,5259496.0,81328657.0,54749730.0,50937293.0,42081821.0,253063943.0,295145764.0,0.1425797898288657,0.8574202101711342,0.004038987325598208,0.004038987325598208
0.0,1.0,1,1,1806.85,342.0,17692.0,3804975.0,7903105.0,331027770.0,153761528.0,25588655.0,798707266.0,344633204.0,1143340470.0,0.6985734231903817,0.3014265768096182,0.0033279456993243668,0.0033279456993243668
0.0,2.0,1,1,1862.71,115.0,5652.0,201383.0,3930502.0,176692844.0,164031629.0,174478878.0,239064174.0,748971276.0,988035450.0,0.2419591058195331,0.7580408941804669,0.00020382163413266193,0.00020382163413266193
0.0,1.0,1,2,1773.03,267.0,14011.0,1366500.0,6232637.0,275887017.0,250237706.0,233898326.0,551718695.0,533597146.0,1085315841.0,0.5083485140064403,0.49165148599355973,0.001259080489179002,0.001259080489179002
0.0,1.0,1,2,435.99,36.0,1864.0,8610.0,746458.0,56716656.0,82810365.0,62921578.0,51776109.0,142678425.0,194454534.0,0.26626331582476753,0.7337366841752324,4.427770246797125e-05,4.427770246797125e-05
0.0,2.0,1,2,288.14,45.0,2465.0,1339210.0,2227132.0,51444893.0,30762354.0,2328634.0,69294137.0,127635864.0,196930001.0,0.3518719171691874,0.6481280828308126,0.006800436668864893,0.006800436668864893
0.0,1.0,1,2,1066.29,169.0,8301.0,81459.0,3252309.0,227962031.0,106518831.0,21220835.0,366376931.0,355742888.0,722119819.0,0.5073630737726643,0.4926369262273357,0.00011280537918597135,0.00011280537918597135
0.0,1.0,1,2,541.12,99.0,3082.0,673272.0,1487045.0,80478479.0,121296313.0,92358101.0,76074448.0,219977915.0,296052363.0,0.25696281302777507,0.7430371869722249,0.0022741652631227266,0.0022741652631227266
0.0,2.0,1,4,592.11,95.0,1939.0,627566.0,1302964.0,67164815.0,32713935.0,-17281946.0,58515378.0,189224605.0,247739983.0,0.23619674665110477,0.7638032533488952,0.002533163974585402,0.002533163974585402
0.0,1.0,1,2,6026.25,854.0,42083.0,17304022.0,26753511.0,1065156993.0,449637012.0,255242508.0,2839826958.0,2515010902.0,5354837860.0,0.5303292148606717,0.4696707851393282,0.00323147450070505,0.00323147450070505
0.0,1.0,1,2,1076.59,291.0,12152.0,2880241.0,4872173.0,177536117.0,104301920.0,508062.0,457544892.0,417425730.0,874970622.0,0.5229260051659197,0.47707399483408025,0.0032918145222023236,0.0032918145222023236
0.0,1.0,1,2,1341.14,161.0,9495.0,2513387.0,5520036.0,284275755.0,176226766.0,112518854.0,398044096.0,810680711.0,1208724807.0,0.32930911460974094,0.670690885390259,0.002079370742988317,0.002079370742988317
0.0,1.0,1,2,191.13,30.0,1392.0,54269.0,279280.0,35394716.0,33170783.0,8190000.0,65079015.0,85067343.0,150146358.0,0.43343718666822406,0.5665628133317759,0.00036144066844431887,0.00036144066844431887
0.0,1.0,1,2,550.59,61.0,3518.0,1244254.0,2445246.0,110577985.0,69397083.0,83631.0,109652423.0,322673463.0,432325886.0,0.2536337206511849,0.7463662793488152,0.002878046492918076,0.002878046492918076
0.0,1.0,1,6,99.71,16.0,1450.0,23076.0,499302.0,46517636.0,16225116.0,256043.0,75328373.0,90850020.0,166178393.0,0.4532982395611444,0.5467017604388557,0.00013886281834486148,0.00013886281834486148
0.0,1.0,1,2,499.23,83.0,3853.0,1105454.0,2121235.0,100554892.0,176674128.0,8365.0,135768425.0,230025005.0,365793430.0,0.371161463998957,0.628838536001043,0.0030220717742251413,0.0030220717742251413
0.0,1.0,1,2,784.47,127.0,7770.0,1235830.0,2534911.0,175444416.0,241517420.0,15959445.0,354737250.0,436057119.0,790794369.0,0.4485834294047686,0.5514165705952314,0.0015627703590792767,0.0015627703590792767
0.0,1.0,1,1,310.42,50.0,3014.0,1138073.0,2542229.0,58239855.0,55965078.0,1054056.0,77979322.0,120875853.0,198855175.0,0.3921412756796498,0.6078587243203503,0.005723124882216417,0.005723124882216417
0.0,1.0,1,9,1482.53,170.0,8495.0,4099097.0,18162074.0,247373306.0,164442008.0,92636488.0,377807218.0,438782960.0,816590178.0,0.4626644162256872,0.5373355837743128,0.0050197725988323115,0.0050197725988323115
0.0,1.0,1,5,96.5,30.0,636.0,470795.0,844938.0,35951396.0,19300926.0,36677687.0,50628096.0,101239033.0,151867129.0,0.3333709956418548,0.6666290043581452,0.0031000454351118997,0.0031000454351118997
0.0,1.0,1,4,406.93,103.0,4761.0,1243842.0,3818697.0,83605926.0,-370398.0,-4615537.0,167581419.0,164769906.0,332351325.0,0.5042297303914766,0.49577026960852344,0.0037425516507268324,0.0037425516507268324
0.0,1.0,1,4,339.93,66.0,4071.0,3917463.0,5389290.0,65004749.0,34427636.0,-688250.0,116323898.0,245546918.0,361870816.0,0.32145144857439956,0.6785485514256004,0.010825584232799806,0.010825584232799806
0.0,1.0,1,2,347.01,139.0,2816.0,2012970.0,2201808.0,89502551.0,328426925.0,111600.0,175996444.0,194948303.0,370944747.0,0.4744546065778362,0.5255453934221638,0.005426603331843381,0.005426603331843381
0.0,1.0,1,2,1674.32,196.0,8277.0,96393.0,4778321.0,211219655.0,113754884.0,34615470.0,587499434.0,833583016.0,1421082450.0,0.41341685276600243,0.5865831472339976,6.783068779717884e-05,6.783068779717884e-05
1.0,1.0,5,4,650.9,130.0,5478.0,1400006.0,3838826.0,81014628.0,24008263.0,-2548356.0,125392920.0,201249792.0,326642712.0,0.3838840280018248,0.6161159719981751,0.004286046951508289,0.004286046951508289
0.0,1.0,1,1,1521.21,389.0,13808.0,2589825.0,7973991.0,473773880.0,254023556.0,93082787.0,1987271148.0,829751328.0,2817022476.0,0.7054509379782457,0.29454906202175435,0.0009193483623451217,0.0009193483623451217
0.0,1.0,1,5,786.27,138.0,4516.0,208046.0,3415648.0,76844578.0,47963421.0,8698013.0,172309768.0,68791415.0,241101183.0,0.7146782353199819,0.2853217646800182,0.0008628991256339045,0.0008628991256339045
0.0,1.0,5,4,903.25,230.0,10103.0,506497.0,4148501.0,115419204.0,30281760.0,65828146.0,354515989.0,125698805.0,480214794.0,0.7382446218431163,0.2617553781568837,0.0010547301047955635,0.0010547301047955635
0.0,2.0,1,4,389.7,78.0,1756.0,69265.0,1390207.0,57731702.0,9297622.0,3419734.0,61771854.0,162899138.0,224670992.0,0.2749436117680915,0.7250563882319084,0.00030829525157391035,0.00030829525157391035
0.0,1.0,1,13,818.41,161.0,5239.0,989718.0,6194981.0,137004526.0,60215785.0,115008361.0,228984613.0,516074165.0,745058778.0,0.30733764873514446,0.6926623512648555,0.0013283757325250921,0.0013283757325250921
0.0,1.0,1,1,2134.97,375.0,23545.0,1814489.0,6036748.0,394825962.0,179908785.0,92018679.0,1139677239.0,703548549.0,1843225788.0,0.6183058236379232,0.3816941763620768,0.0009844095128295808,0.0009844095128295808
0.0,1.0,1,1,1428.8,302.0,18914.0,6752596.0,9648005.0,299435815.0,158766509.0,76061678.0,1570666226.0,688646283.0,2259312509.0,0.6951965342303161,0.3048034657696838,0.002988783522908384,0.002988783522908384
0.0,1.0,1,1,1262.89,230.0,11101.0,8596690.0,13219915.0,240731078.0,191114246.0,232551438.0,398047436.0,684643731.0,1082691167.0,0.36764633178170186,0.6323536682182981,0.007940112805963254,0.007940112805963254
0.0,1.0,1,2,1409.95,328.0,14741.0,1068848.0,3557655.0,324178711.0,73030366.0,350750311.0,1281554751.0,542579354.0,1824134105.0,0.7025551177883382,0.2974448822116617,0.0005859481477103352,0.0005859481477103352
0.0,1.0,1,9,1674.93,196.0,10189.0,795253.0,8286871.0,299066264.0,95678535.0,12505000.0,943741528.0,466210045.0,1409951573.0,0.6693432214781465,0.33065677852185354,0.0005640285916401471,0.0005640285916401471
0.0,1.0,1,1,1529.02,368.0,16309.0,4706236.0,9759114.0,352939789.0,190709129.0,39067254.0,1592796845.0,868053377.0,2460850222.0,0.6472546889527843,0.3527453110472158,0.001912443088947979,0.001912443088947979
0.0,2.0,1,1,490.99,50.0,3552.0,6056091.0,8051327.0,141050953.0,59408731.0,46983345.0,144633957.0,334423998.0,479057955.0,0.30191327686020786,0.6980867231397921,0.01264166670606691,0.01264166670606691
0.0,2.0,1,1,900.96,84.0,4515.0,3770828.0,6782161.0,209137455.0,84544055.0,85212638.0,357206810.0,631835307.0,989042117.0,0.36116440731916777,0.6388355926808322,0.0038126060914754757,0.0038126060914754757
0.0,1.0,1,1,556.4,106.0,6511.0,1180114.0,4295382.0,166184374.0,43940380.0,22608495.0,513736044.0,487462277.0,1001198321.0,0.5131211601382619,0.486878839861738,0.0011787015371952467,0.0011787015371952467
0.0,2.0,5,2,292.06,39.0,2152.0,2243604.0,3068095.0,67569518.0,18899315.0,12064237.0,105582058.0,164389292.0,269971350.0,0.3910861578460085,0.6089138421539916,0.008310526283622317,0.008310526283622317
0.0,1.0,1,11,131.39,51.0,983.0,14759.0,560521.0,17113265.0,1159794.0,337764.0,19637775.0,46217225.0,65855000.0,0.29819717561308934,0.7018028243869107,0.00022411358287146001,0.00022411358287146001
0.0,1.0,1,1,1564.82,254.0,17972.0,4584674.0,7327190.0,317834158.0,137223162.0,88216725.0,1215567638.0,713744782.0,1929312420.0,0.6300522535380765,0.36994774646192347,0.0023763253439274498,0.0023763253439274498
0.0,1.0,5,4,526.43,103.0,6185.0,915374.0,3320138.0,89460178.0,19472646.0,43453245.0,452854558.0,185297575.0,638152133.0,0.7096341680644355,0.2903658319355645,0.0014344134457355171,0.0014344134457355171
0.0,1.0,1,2,866.73,320.0,10378.0,861151.0,4095665.0,261111785.0,40893195.0,112247997.0,1131833263.0,399270536.0,1531103799.0,0.7392269967191166,0.2607730032808834,0.0005624380271033473,0.0005624380271033473
0.0,1.0,5,2,1412.7,196.0,11373.0,1934510.0,7856628.0,301402572.0,229632333.0,240280246.0,904790825.0,633303519.0,1538094344.0,0.5882544387017133,0.41174556129828666,0.0012577316908721433,0.0012577316908721433
0.0,1.0,1,2,310.12,72.0,3023.0,495430.0,1891425.0,87262924.0,13583430.0,33366010.0,251216560.0,236550070.0,487766630.0,0.5150343310693477,0.48496566893065235,0.001015711140386951,0.001015711140386951
0.0,1.0,1,4,363.79,103.0,2682.0,322118.0,2695686.0,84844875.0,4612825.0,810809.0,213550062.0,81920518.0,295470580.0,0.72274560127103,0.2772543987289699,0.0010901863732084595,0.0010901863732084595
0.0,1.0,1,5,131.41,70.0,2206.0,28682.0,62867.0,44574841.0,4795144.0,5330132.0,173908663.0,17413036.0,191321699.0,0.9089855667652209,0.09101443323477908,0.00014991503917179827,0.00014991503917179827
0.0,1.0,5,4,257.37,117.0,2841.0,451521.0,1634355.0,37467015.0,12189258.0,21289470.0,171516876.0,68204705.0,239721581.0,0.7154836676969856,0.2845163323030145,0.0018835225352530943,0.0018835225352530943
0.0,2.0,1,2,944.27,49.0,3022.0,2385870.0,7506828.0,137604717.0,198717860.0,151822369.0,143220939.0,307146030.0,450366969.0,0.31800942089072254,0.6819905791092774,0.0052976132004032474,0.0052976132004032474
1.0,2.0,1,2,266.7,66.0,2298.0,933765.0,1266709.0,52429417.0,30139000.0,1962000.0,58298831.0,102614808.0,160913639.0,0.3622988788414635,0.6377011211585365,0.005802895303362072,0.005802895303362072
1.0,1.0,5,4,993.0,216.0,10233.0,422343.0,5565441.0,150434072.0,40203184.0,19409010.0,497901121.0,413572760.0,911473881.0,0.5462593403705004,0.45374065962949955,0.0004633627016680251,0.0004633627016680251
1.0,1.0,1,1,1476.44,143.0,11356.0,250851.0,6167216.0,236838665.0,127379430.0,116382482.0,363218044.0,516633692.0,879851736.0,0.4128173294869762,0.5871826705130238,0.0002851059897209773,0.0002851059897209773
1.0,1.0,5,10,1204.28,142.0,9334.0,142837.0,7891192.0,416427182.0,386358944.0,676488056.0,397401705.0,685726277.0,1083127982.0,0.36690189119313144,0.6330981088068686,0.00013187453594934453,0.00013187453594934453
1.0,1.0,5,1,1201.42,254.0,9439.0,2243533.0,22239440.0,178586439.0,149642000.0,122002000.0,380599323.0,566001108.0,946600431.0,0.4020696700908221,0.5979303299091779,0.002370095054393653,0.002370095054393653
1.0,2.0,1,2,530.29,88.0,2847.0,2512820.0,8943879.0,57371952.0,58029746.0,57000310.0,86425331.0,199721656.0,286146987.0,0.30203124592047514,0.6979687540795249,0.008781570710720082,0.008781570710720082
1.0,1.0,1,2,527.15,94.0,6035.0,2749235.0,6480438.0,83520953.0,30362993.0,10699244.0,184952883.0,348423974.0,533376857.0,0.3467583577590432,0.6532416422409568,0.005154394990932274,0.005154394990932274
1.0,1.0,1,2,1270.61,300.0,12147.0,10105094.0,21323010.0,210508177.0,162116577.0,244676789.0,358069770.0,327882360.0,685952130.0,0.5220040208928282,0.4779959791071718,0.014731485708776791,0.014731485708776791
1.0,2.0,1,2,221.96,56.0,1896.0,1991121.0,3575597.0,27477749.0,11734260.0,12009305.0,30355543.0,58110258.0,88465801.0,0.3431330825795609,0.6568669174204391,0.022507239831581923,0.022507239831581923
1.0,2.0,1,9,451.83,86.0,1758.0,1540719.0,5329661.0,34599398.0,19023870.0,16526320.0,30964543.0,80168398.0,111132941.0,0.27862614559980015,0.7213738544001999,0.013863747203450686,0.013863747203450686
1.0,1.0,1,13,710.38,112.0,7300.0,11953652.0,20508610.0,138655885.0,145109150.0,12531988.0,291678578.0,527562151.0,819240729.0,0.3560352502933237,0.6439647497066763,0.014591134909260596,0.014591134909260596
1.0,1.0,1,2,113.32,29.0,527.0,1943649.0,2387456.0,13368997.0,3584557.0,5585267.0,14040782.0,79431761.0,93472543.0,0.15021290262745926,0.8497870973725408,0.02079379609903199,0.02079379609903199
1.0,2.0,5,2,506.23,39.0,2259.0,1351395.0,4294357.0,56046054.0,47263641.0,292891.0,47072568.0,125311419.0,172383987.0,0.2730681011572148,0.7269318988427852,0.007839446247405799,0.007839446247405799
1.0,2.0,5,9,170.3,34.0,566.0,879830.0,2431395.0,28992892.0,15969253.0,7173801.0,26303711.0,30973431.0,57277142.0,0.459235745386877,0.5407642546131229,0.015360927051842077,0.015360927051842077
1.0,1.0,1,2,1565.0,274.0,14677.0,8662073.0,19405687.0,334001369.0,153812298.0,136783875.0,741500603.0,520581772.0,1262082375.0,0.5875215577747055,0.4124784422252945,0.00686331825210696,0.00686331825210696
1.0,1.0,1,2,3161.07,508.0,32204.0,18438826.0,40375203.0,754126288.0,412005073.0,656483450.0,2175088554.0,1724955980.0,3900044534.0,0.5577086453854324,0.4422913546145676,0.004727850115364862,0.004727850115364862
